url,titlematch_url,titlematch_simi,topN_url,topN_simi,wayback_url
http://hesketh.com/about/careers/web_designer.html,https://heather.hesketh.com/,0.3235440527590378,https://askleo.com/whats_an_internal_server_error_and_how_do_i_fix_it/,0.45379407195482685,http://web.archive.org/web/20090106033456/http://hesketh.com/about/careers/web_designer.html
http://www.nbc4.com/news/3611999/detail.html,N/A,0,https://en.wikipedia.org/wiki/USAir_Flight_1549,0.33930371058556097,http://web.archive.org/web/20071102115424/http://www.nbc4.com/news/3611999/detail.html
http://www.consumersunion.org/finance/ckclear1002.htm,https://www.naavi.org/cl_editorial_04/truncation/How%20New%20Electronic%20Check%20Law%20Affects%20Consumers2.htm,0.9998933331356966,https://www.federalreserve.gov/paymentsystems/regcc-faq-check21.htm,0.8824475135256004,http://web.archive.org/web/20120324104156/http://www.consumersunion.org/finance/ckclear1002.htm
http://ptech.wsj.com/archive/report-200408.html,https://themusicdope.blogspot.com/2005_08_01_archive.html,0.4511088142132542,https://macinfo.us/get-rid-macbook-viruses-spyware-adware,0.5719666742428954,http://web.archive.org/web/20070223010319/http://ptech.wsj.com/archive/report-200408.html
http://www.theguardian.com/world/the-nsa-files,https://www.theguardian.com/world/interactive/2013/nov/01/snowden-nsa-files-surveillance-revelations-decoded,0.7218769537764149,https://www.theguardian.com/uk-news/2013/nov/01/gchq-europe-spy-agencies-mass-surveillance-snowden,0.6960169256267469,http://web.archive.org/web/20140926020959/http://www.theguardian.com/world/the-nsa-files
http://news.com.com/2100-1029-5295661.html,https://www.cnet.com/news/google-queries-provide-stolen-credit-cards/,0.9882170727276313,https://www.cnet.com/news/google-queries-provide-stolen-credit-cards/,0.9882170727276313,http://web.archive.org/web/20051211190930/http://news.com.com/2100-1029-5295661.html
http://news.turner.com/article_display.cfm?article_id=4207,N/A,0,https://readwrite.com/2009/01/16/obama_in_3d_photosynth_crowdsource_inauguration/,0.6138277105414733,http://web.archive.org/web/20090122153754/http://news.turner.com/article_display.cfm?article_id=4207
http://www.terrapinn.com/conference/ipxsummit/index.stm,https://www.travelblog.org/Photos/8968102,0.0745573862647314,https://www.telecomcouncil.com/events/upcoming-meetings/,0.19685746155486195,http://web.archive.org/web/20160505213015/http://www.terrapinn.com/conference/ipxsummit/index.stm
http://policyblog.verizon.com/BlogPost/674/IvanSeidenbergsCommentsattheSupercommConference.aspx,http://info.ontrouve.com/BetaNews.Com/2009/10/,0.7237800423088504,https://www.ivanwoodsapts.com/,0.35505945487622875,http://web.archive.org/web/20091122085115/http://policyblog.verizon.com/BlogPost/674/IvanSeidenbergsCommentsattheSupercommConference.aspx
http://biz.yahoo.com/iw/041026/074896.html,http://www.dslreports.com/shownews/Tasmanian-BPL-Trial-Buries-Interference-Debate-67842,0.6904900710531071,https://investor.conedison.com/news-releases/news-release-details/ambient-and-consolidated-edison-announce-successful-joint,0.7135935551992638,http://web.archive.org/web/20050405032714/http://biz.yahoo.com/iw/041026/074896.html
http://news.com.com//2113-1028_3-5201845.html?tag=st.util.email,https://idinwomenshealth.com.au/export/,0.22861095081768987,http://www.arizonaea.org/home/564.htm,0.47563534103904254,http://web.archive.org/web/20041129134236/http://news.com.com//2113-1028_3-5201845.html?tag=st.util.email
http://topics.nytimes.com/top/reference/timestopics/people/d/_dalai_lama/index.html?inline=nyt-per,https://www.biography.com/religious-figure/dalai-lama,0.7377558527450916,https://freetibet.org/about/dalai-lama,0.779827070440596,http://web.archive.org/web/20140706074127/http://topics.nytimes.com/top/reference/timestopics/people/d/_dalai_lama/index.html?inline=nyt-per
http://www.onpointradio.org/shows/2004/08/20040818_b_main.asp,https://www.project-syndicate.org/commentary/iaea-nuclear-terrorism-convention-by-yukiya-amano-2015-09/spanish,0.37447456000966933,https://www.technologyreview.com/s/411022/nuclear-deterrence-in-the-age-of-nuclear-terrorism/,0.520060337596544,http://web.archive.org/web/20050310112022/http://www.onpointradio.org/shows/2004/08/20040818_b_main.asp
http://news.com.com/Attack+of+Comcast%27s+Internet+zombies/2010-1034_3-5218178.html?part=rss&tag=feed&subj=news,https://www.cnet.com/news/attack-of-comcasts-internet-zombies/,0.9895090040249275,https://www.zdnet.com/article/the-biggest-spammer-on-the-net-comcast/,0.9759004994039178,http://web.archive.org/web/20040612081045/http://news.com.com/Attack+of+Comcast%27s+Internet+zombies/2010-1034_3-5218178.html?part=rss&tag=feed&subj=news
http://topics.nytimes.com/top/reference/timestopics/people/h/david_m_herszenhorn/index.html?inline=nyt-per,https://www.politico.eu/staff/david-herszenhorn/,0.18332840647297108,http://america.aljazeera.com/articles/2014/12/30/navalny-russia-opposition.html,0.3665749966280212,http://web.archive.org/web/20150107205958/http://topics.nytimes.com/top/reference/timestopics/people/h/david_m_herszenhorn/index.html?inline=nyt-per
http://online.wsj.com/article/SB10001424052970203803904574431151489408372.html,https://support.google.com/mail/forum/AAAAK7un8RU_xEkj1cbFO8/?hl=en,0.4951490678211241,https://www.thebalancecareers.com/how-to-write-and-send-professional-email-messages-2061892,0.5476375357693878,http://web.archive.org/web/20121024221520/http://online.wsj.com/article/SB10001424052970203803904574431151489408372.html
http://news.com.com/2100-7352-5184603.html?tag=nefd_hed,https://www.cnet.com/news/feds-tell-states-voip-is-ours/,0.9949703809369064,https://www.pcworld.com/article/115522/article.html,0.6135691643229377,http://web.archive.org/web/20041129033610/http://news.com.com/2100-7352-5184603.html?tag=nefd_hed
http://news.com.com/2100-7344_3-5276901.html,https://www.cnet.com/news/hp-memo-microsoft-planned-open-source-patent-fight/,0.9461722723193605,https://www.cnet.com/news/hp-memo-microsoft-planned-open-source-patent-fight/,0.9461722723193605,http://web.archive.org/web/20080906195845/http://news.com.com/2100-7344_3-5276901.html
http://news.com.com/2100-7352-5258809.html,https://www.cnet.com/news/irs-eyes-net-phone-taxes/?_escaped_fragment_=,0.9600404186679852,https://en.wikipedia.org/wiki/Federal_telephone_excise_tax,0.5781857316187241,http://web.archive.org/web/20081122133114/http://news.com.com/2100-7352-5258809.html
http://news.com.com/2100-1034-5190830.html,https://www.cnet.com/news/verizon-to-add-dsl-fees/,0.978473831664664,https://www.cnet.com/news/verizon-to-add-dsl-fees/,0.978473831664664,http://web.archive.org/web/20051022042730/http://news.com.com/2100-1034-5190830.html
http://news.com.com/2010-1034-5364174.html,https://www.cnet.com/news/broadband-needs-a-nonpartisan-fcc/,0.9777170844621442,https://www.cnet.com/news/broadband-needs-a-nonpartisan-fcc/,0.9777170844621442,http://web.archive.org/web/20060716152209/http://news.com.com/2010-1034-5364174.html
http://www.arrl.org/news/stories/2004/12/27/2/?nc=1,N/A,0,https://www.eham.net/articles/9787,0.5952474188834169,http://web.archive.org/web/20050916091234/http://www.arrl.org/news/stories/2004/12/27/2/?nc=1
http://www.oecd.org/sti/broadband/oecdbroadbandportal.htm?_ga=1.216802142.912910685.1408722399,https://www.oecd.org/sti/broadband/broadband-statistics/,0.12638317527002102,https://core.ac.uk/display/30688506,0.941598705689292,http://web.archive.org/web/20140831001259/http://www.oecd.org/sti/broadband/oecdbroadbandportal.htm?_ga=1.216802142.912910685.1408722399
http://www.cdt.org/copyright/broadcastflag/introduction.shtml,N/A,0,https://en.wikipedia.org/wiki/Broadcast_flag,0.5521782781996443,http://web.archive.org/web/20041210074057/http://www.cdt.org/copyright/broadcastflag/introduction.shtml
http://zdnet.com.com/2100-1105-5236233.html,https://www.cnet.com/news/feds-voip-a-potential-haven-for-terrorists/,0.991618215495485,https://www.pcworld.com/article/116547/article.html,0.6585126911697441,http://web.archive.org/web/20040626101147/http://zdnet.com.com/2100-1105-5236233.html
https://www.scmp.com/south-china-sea,https://en.wikipedia.org/wiki/Territorial_disputes_in_the_South_China_Sea,0.3615790481541484,http://theminiaturespage.com/boards/msg.mv?id=490404,0.6254717851644612,http://web.archive.org/web/20180920072041/https://www.scmp.com/south-china-sea
http://www.technorati.com/tag/Freedom,N/A,0,http://users.clas.ufl.edu/mjacobs/Amh2020Fall02/NSC-68.html,0.533087147117179,http://web.archive.org/web/20130306001032/http://www.technorati.com/tag/Freedom
http://news.com.com/2010-1028-5256334.html,https://www.cnet.com/news/can-voip-survive-congress/,0.9438553006866663,https://www.geek.com/news/more-taxes-coming-to-voip-near-you-555890/,0.6339689585540428,http://web.archive.org/web/20060708165244/http://news.com.com/2010-1028-5256334.html
http://blog.streamingmedia.com/2014/02/media-botching-coverage-netflix-comcast-deal-getting-basics-wrong.html#disqus_thread,https://www.streamingmediablog.com/2014/02/media-botching-coverage-netflix-comcast-deal-getting-basics-wrong.html,0.8413685430651527,https://www.cnet.com/news/comcast-vs-netflix-is-this-really-about-net-neutrality/,0.8108650801205793,http://web.archive.org/web/20150319111846/http://blog.streamingmedia.com/2014/02/media-botching-coverage-netflix-comcast-deal-getting-basics-wrong.html#disqus_thread
http://topics.nytimes.com/top/reference/timestopics/organizations/c/congressional_budget_office/index.html?inline=nyt-org,https://en.wikipedia.org/wiki/Congressional_Budget_Office,0.37551050739349195,https://en.wikipedia.org/wiki/2014_United_States_federal_budget,0.5415069678234403,http://web.archive.org/web/20160221071657/http://topics.nytimes.com/top/reference/timestopics/organizations/c/congressional_budget_office/index.html?inline=nyt-org
https://code.google.com/p/end-to-end/,https://en.wikipedia.org/wiki/Google_Project_Hosting,0.24513831640074382,https://github.com/google/end-to-end/wiki/FAQ,0.985209667640264,http://web.archive.org/web/20141205144553/https://code.google.com/p/end-to-end/
http://abcnews.go.com/Technology/Story?id=7213962,https://gosselinsdonotneedourpity.blogspot.com/2009/03/couple-inches-closer-to-unveiling.html,0.673191461936384,https://obsoletepodium874.wordpress.com/2015/12/26/jury-awards-13-million-in-texas-defamation-suit-against-anonymous-posters/,0.7359765779202616,http://web.archive.org/web/20131020141130/http://abcnews.go.com/Technology/Story?id=7213962
http://topics.nytimes.com/top/reference/timestopics/people/b/george_w_bush/index.html?inline=nyt-per,https://en.wikipedia.org/wiki/George_H._W._Bush,0.5369463325938305,https://en.wikipedia.org/wiki/George_W._Bush,0.5279921553734787,http://web.archive.org/web/20140821235246/http://topics.nytimes.com/top/reference/timestopics/people/b/george_w_bush/index.html?inline=nyt-per
http://news.com.com/2100-1032-5309186.html,https://www.cnet.com/news/aim-update-puts-price-on-new-buddies/,0.9655959960375765,https://en.wikipedia.org/wiki/Vincent_Ferrari,0.4801924202378649,http://web.archive.org/web/20051216040834/http://news.com.com/2100-1032-5309186.html
http://www.emergingmarkets.org/Article/3387774/RUSSIA-AND-CHINA-Russias-China-focus-falls-short.html,https://www.globalcapital.com/article/yvxvdcq3s9js/russia-and-china-russias-china-focus-falls-short,0.9976426521966887,https://en.wikipedia.org/wiki/International_sanctions_during_the_Ukrainian_crisis,0.6425408739461039,http://web.archive.org/web/20150423064531/http://www.emergingmarkets.org/Article/3387774/RUSSIA-AND-CHINA-Russias-China-focus-falls-short.html
http://biz.yahoo.com/ap/040630/intercepted_e_mail_4.html,https://www.crn.com/news/security/22103331/interception-of-e-mail-raises-questions.htm,0.9356099616751818,https://www.lawfuel.com/blog/in-an-online-eavesdropping-case-with-potentially-profound-implications-a-federal-appeals-court-ruled-it-was-acceptable-for-a-company-that-offered-e-mail-service-to-surreptitiously-track-its-subscribe/,0.8772027353884664,http://web.archive.org/web/20040703143101/http://biz.yahoo.com/ap/040630/intercepted_e_mail_4.html
http://the-japan-news.com/news/article/0004451987,https://nuclear-news.net/2018/05/21/storage-capacity-for-radioactive-water-at-fukushima-power-plant-nears-limit/,0.9949057087355881,https://www.japantimes.co.jp/news/2019/08/09/national/treated-water-fukushima-plant-hit-storage-capacity-summer-2022-current-rate/,0.706965775365486,http://web.archive.org/web/20180531182525/http://the-japan-news.com/news/article/0004451987
http://www.oreillynet.com/cs/user/print/a/4807,N/A,0,https://lavote.net/home/voting-elections/community-voter-outreach/demo-center,0.5852830331536676,http://web.archive.org/web/20050511093619/http://www.oreillynet.com/cs/user/print/a/4807
http://news.com.com/2100-1026-5330698.html,https://www.cnet.com/news/xm-radio-pulls-pc-hardware-amid-piracy-concerns/,0.867834577451985,https://howlingpixel.com/i-en/XM_PCR,0.6636028318469686,http://web.archive.org/web/20090109011802/http://news.com.com/2100-1026-5330698.html
http://www.atug.com.au/Focus/Fs080709.htm,https://en.wikipedia.org/wiki/National_Broadband_Network,0.6350226492708415,https://en.wikipedia.org/wiki/National_Broadband_Network,0.6350226492708415,http://web.archive.org/web/20100324104329/http://www.atug.com.au/Focus/Fs080709.htm
http://finance.lycos.com/qc/news/story.aspx?story=200411150144_APO_V5198,http://www.nbcnews.com/id/6492244/ns/technology_and_science-security/t/trial-shows-how-spammers-operate/,0.9961733198083077,http://www.nbcnews.com/id/6492244/ns/technology_and_science-security/t/trial-shows-how-spammers-operate/,0.9961733198083077,http://web.archive.org/web/20041117143155/http://finance.lycos.com/qc/news/story.aspx?story=200411150144_APO_V5198
http://telephonyonline.com/residential_services/news/comcast-congestion-0123/index.html,https://tech.slashdot.org/story/09/01/24/1549202/comcasts-congestion-catch-22,0.5415713308600385,https://www.computerworld.com/article/2534817/fcc-moves-toward-prohibiting-comcast-traffic-management.html,0.6474392955937174,http://web.archive.org/web/20100105112300/http://telephonyonline.com/residential_services/news/comcast-congestion-0123/index.html
http://www.ft.com/cms/s/0/b3e99880-1991-11de-9d34-0000779fd2ac.html,http://archive.economonitor.com/blog/2009/03/obamas-bank-plan-could-rob-the-taxpayer/,0.9261541606827307,https://en.wikipedia.org/wiki/Toxic_asset,0.5560424431290945,http://web.archive.org/web/20131020033841/http://www.ft.com/cms/s/0/b3e99880-1991-11de-9d34-0000779fd2ac.html
http://blog.wired.com/wiredscience/2009/04/newtonai.html,https://www.wired.com/2009/04/newtonai/,0.7486553564421241,https://stackoverflow.com/questions/5027282/is-this-possible-to-find-equation-of-a-series-using-genetic-programming,0.4304532940885304,http://web.archive.org/web/20090416003336/http://blog.wired.com/wiredscience/2009/04/newtonai.html
http://www.govtrack.us/congress/billtext.xpd?bill=h111-1&version=as2&compareto=eh&view=side,N/A,0,https://mafiadoc.com/legal-research-paper-series-ssrn-papers_5b7cb84d097c47fc198b4775.html,0.1997373342589558,http://web.archive.org/web/20090326092410/http://www.govtrack.us/congress/billtext.xpd?bill=h111-1&version=as2&compareto=eh&view=side
http://www.ft.com/cms/s/0/5d5aa24e-23a4-11de-996a-00144feabdc0.html,https://www.livingoffdividends.com/2009/04/ten-principles-for-a-black-swan-proof-world/,0.9922969224969939,https://www.thenation.com/article/bubble-capitalism/,0.47859926144062226,http://web.archive.org/web/20120326160545/http://www.ft.com/cms/s/0/5d5aa24e-23a4-11de-996a-00144feabdc0.html
http://www.nhs.uk/conditions/pacemakerimplantation/pages/introduction.aspx,https://www.your.md/condition/pacemakerimplantation/,0.8603904513859022,https://www.allinahealth.org/health-conditions-and-treatments/health-library/patient-education/helping-your-heart/tests-and-procedures/pacemaker-icd,0.7389468392507877,http://web.archive.org/web/20170705045517/http://www.nhs.uk/conditions/pacemakerimplantation/pages/introduction.aspx
http://www.techpolicydaily.com/communications/shifting-alliances-itu/,https://bestbits.net/itu-plenipot-notes/,0.6369594194604997,https://bestbits.net/itu-plenipot-notes/,0.6369594194604997,http://web.archive.org/web/20150328215257/http://www.techpolicydaily.com/communications/shifting-alliances-itu/
http://www.wiley.com/WileyCDA/WileyTitle/productCd-1848215371.html,https://barnesandnoble.com/w/quantum-networking-rodney-van-meter/1124371631,0.5728413156823053,http://onlinelibrary.wiley.com/book/10.1002/9781118648919,0.6060850217622311,http://web.archive.org/web/20160114094201/http://www.wiley.com/WileyCDA/WileyTitle/productCd-1848215371.html
http://www.fierceenterprisecommunications.com/story/fcc-chair-swallow-commercially-acceptable-or-ill-sic-title-ii-you/2014-04-30,N/A,0,https://www.whitecase.com/publications/article/fcc-warns-isps-may-be-regulated-utilities,0.5658985811184328,http://web.archive.org/web/20140928092638/http://www.fierceenterprisecommunications.com/story/fcc-chair-swallow-commercially-acceptable-or-ill-sic-title-ii-you/2014-04-30
http://news.com.com/2100-1032-5368454.html,https://www.cnet.com/news/microsoft-flip-flop-may-signal-blog-clog/,0.995680989442481,https://blogs.msdn.microsoft.com/rssteam/tag/Presentations/,0.49044331311743633,http://web.archive.org/web/20051228194735/http://news.com.com/2100-1032-5368454.html
http://www.huffingtonpost.com/2009/01/04/bill-richardson-withdraws_n_155098.html,https://thinkprogress.org/bill-richardson-withdraws-from-commerce-secretary-nomination-56b05412300a/,0.6657793026831784,https://www.cbsnews.com/news/richardson-withdraws-as-obama-nominee/,0.7649172965525542,http://web.archive.org/web/20090407010600/http://www.huffingtonpost.com/2009/01/04/bill-richardson-withdraws_n_155098.html
http://news.com.com/2010-1014_3-5209091.html,https://www.zdnet.com/article/bad-laws-bad-code-bad-behavior/,0.878353173647822,https://download.cnet.com/s/internet-file-sharing/windows-free/,0.260232091530626,http://web.archive.org/web/20080905082818/http://news.com.com/2010-1014_3-5209091.html
"http://www.oaklandtribune.com/Stories/0,1413,82~1865~2095811,00.html",http://eps.berkeley.edu/~rallen/pub/2003ewsca/PressCoverage/Press/OaklandTribuneHeadlineNews.htm,0.2766925741485128,https://www.eastbaytimes.com/2004/04/20/diebold-knew-of-legal-risks/,0.9937827413679209,"http://web.archive.org/web/20050510074038/http://www.oaklandtribune.com/Stories/0,1413,82~1865~2095811,00.html"
http://therealnews.com/t2/index.php?option=com_content&task=view&id=31&Itemid=74&jumival=11458,https://therealnews.com/stories/kwiebe0210nsa,0.964020018192472,https://therealnews.com/stories/kwiebe0210nsa,0.964020018192472,http://web.archive.org/web/20150822035151/http://therealnews.com/t2/index.php?option=com_content&task=view&id=31&Itemid=74&jumival=11458
